"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"4A296749F9","EnsureASecurityContactPhoneNumberIsPresent","Ensure that security contact 'Phone number' is set","Microsoft reaches out to the designated security contact in case its security team finds that the organization's resources are compromised. This ensures that the correct people are aware of any potential compromise and can mitigate the risk in a timely fashion. We recommend you provide a security contact phone number, but before taking any action make sure that the information provided is valid because the communication is not digitally signed.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.615Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.615Z"
"9DDDFAC1DE","EnsureAzureSqlServerThreatDetectionAlertsAreEnabledForAllThreatTypes","Ensure that 'Threat Detection types' is set to 'All'","Enabling all Threat Detection Types protects against SQL injection, database vulnerabilities, and any other anomalous activities. We recommend you enable all types of threat detection on SQL servers.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.643Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.643Z"
"49A82FF677","EnsureMssqlServersHaveEmailServiceAndCoAdministratorsEnabled","Ensure that 'Email service and co-administrators' is 'Enabled' for MSSQL servers","Enable Service and Co-administrators to receive security alerts from the SQL server. Providing the email address to receive alerts ensures that any detection of anomalous activities is reported as soon as possible, enabling early mitigation of any potential risk detected.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.62Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.62Z"
"2DF15B8DEA","EnsureMysqlIsUsingTheLatestVersionOfTlsEncryption","Ensure MySQL is using the latest version of TLS encryption","The Transport Layer Security (TLS) protocol secures transmission of data between servers and web browsers, over the Internet, using standard encryption technology. To follow security best practices and the latest PCI compliance standards, enable the latest version of TLS protocol (i.e. TLS 1.2) for all your MySQL servers.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.749Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.749Z"
"DF56B80771","EnsureMySqlServerEnablesGeoRedundantBackups","Ensure that My SQL server enables geo-redundant backups","Ensure that your Microsoft Azure My SQL database servers have geo-redundant backups enabled, to allow you to restore your My SQL servers to a different Azure region in the event of a regional outage or a disaster. Geo-restore is the default recovery option when your My SQL database server is unavailable because of a large-scale incident, such as a natural disaster, occurs in the region where the database server is hosted. .During geo-restore, the My SQL server configuration can be changed. These configuration changes include compute generation, vCore, backup retention period and backup redundancy options.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.702Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.702Z"
"9617ABAD56","EnsurePublicNetworkAccessEnabledIsSetToFalseForMysqlServers","Ensure 'public network access enabled' is set to 'False' for mySQL servers","By disabling public network access and only allowing connections from trusted IP addresses or networks, you can help to mitigate these risks and ensure that only authorized users and systems are able to connect to the MySQL server. This can help to protect the server and its data from unauthorized access or attacks, and can help to maintain the confidentiality, integrity, and availability of the server and its resources.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.702Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.702Z"
"AA0C1421A4","EnsurePostgresqlServerEnablesInfrastructureEncryption","Ensure that PostgreSQL server enables infrastructure encryption","Enable infrastructure encryption for Azure Database for PostgreSQL servers to have higher level of assurance that the data is secure. When infrastructure encryption is enabled, the data at rest is encrypted twice using FIPS 140-2 compliant Microsoft managed keys.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.802Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.802Z"
"AB51B60923","EnsureMysqlServerDatabasesHaveEnforceSslConnectionEnabled","Ensure 'Enforce SSL connection' is set to 'ENABLED' for MySQL Database Server","SSL connectivity provides a new layer of security by connecting a database server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between a database server and client applications helps protect against man-in-the-middle attacks. This is achieved by encrypting the data stream between the server and application. We recommend you set Enforce SSL connection to Enable on MYSQL Server databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.805Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.805Z"
"E895466425","EnsureMySqlServerEnablesThreatDetectionPolicy","Ensure that My SQL server enables Threat detection policy","Enable Advanced Threat Detection on your non-Basic tier Azure database for MySQL servers to detect anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.881Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.881Z"
"465B01282C","EnsurePostgresqlServerDisablesPublicNetworkAccess","Ensure that PostgreSQL server disables public network access","Disabling the public network access property improves security by ensuring your Azure Database for PostgreSQL single servers can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range and denies all logins that match IP or virtual network-based firewall rules.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.806Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.806Z"
"963D8EAE6B","EnsurePostgresqlIsUsingTheLatestVersionOfTlsEncryption","Ensure PostgreSQL is using the latest version of TLS encryption","The Transport Layer Security (TLS) protocol secures transmission of data between servers and web browsers, over the Internet, using standard encryption technology. To follow security best practices and the latest PCI compliance standards, enable the latest version of TLS protocol (i.e. TLS 1.2) for all your PostgreSQL servers.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.736Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.736Z"
"DFAF254341","EnsurePostgresqlServerEnablesGeoRedundantBackups","Ensure that PostgreSQL server enables geo-redundant backups","Azure PostgreSQL allows you to choose between locally redundant or geo-redundant backup storage in the General Purpose and Memory Optimized tiers. When the backups are stored in geo-redundant backup storage, they are not only stored within the region in which your server is hosted, but are also replicated to a paired data center. This provides better protection and ability to restore your server in a different region in the event of a disaster.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.714Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.714Z"
"524752D2D9","EnsureAzurePostgresqlDatabaseServerWithSslConnectionIsEnabled","Ensure 'Enforce SSL connection' is set to 'ENABLED' for PostgreSQL Database Server","SSL connectivity provides a new layer of security by connecting a database server to client applications using a Secure Sockets Layer (SSL). Enforcing SSL connections between a database server and client applications helps protect against man-in-the-middle attacks. This is achieved by encrypting the data stream between the server and application. We recommend you set Enforce SSL connection to Enable on PostgreSQL Server databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.714Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.714Z"
"B22D9E0436","EnsurePostgresqlServerEnablesThreatDetectionPolicy","Ensure that PostgreSQL server enables Threat detection policy","Enable Advanced Threat Detection on your non-Basic tier Azure database for PostgreSQL servers to detect anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.721Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.721Z"
"12B45E72D9","EnsureAzurePostgresqlDatabaseServerWithLogCheckpointsParameterIsEnabled","Ensure server parameter 'log_checkpoints' is set to 'ON' for PostgreSQL Database Server","Enabling log_checkpoints helps the PostgreSQL Database to log each checkpoint and generate query and error logs. Access to transaction logs is not supported. Query and error logs can be used to identify, troubleshoot, repair configuration errors, and address sub-optimal performance issues. We recommend you set log_checkpoints to On for PostgreSQL Server Databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.804Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.804Z"
"D51D54A537","EnsureAzureVmDataDiskIsEncryptedWithAdeCmk","Ensure Azure managed disk have encryption enabled","Azure encrypts data disks by default Server-Side Encryption (SSE) with platform-managed keys [SSE with PMK]. It is recommended to use either SSE with Azure Disk Encryption [SSE with PMK+ADE] or Customer Managed Key [SSE with CMK] which improves on platform-managed keys by giving you control of the encryption keys to meet your compliance need.  Encryption does not impact the performance of managed disks and there is no additional cost for the encryption.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.718Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.718Z"
"9BA2CD2455","EnsureAzurePostgresqlDatabaseServerWithConnectionThrottlingParameterIsEnabled","Ensure server parameter 'connection_throttling' is set to 'ON' for PostgreSQL Database Server","Enabling connection_throttling allows the PostgreSQL Database to set the verbosity of logged messages. It generates query and error logs with respect to concurrent connections that could lead to a successful Denial of Service (DoS) attack by exhausting connection resources. A system can also fail or be degraded by an overload of legitimate users. Query and error logs can be used to identify, troubleshoot, repair configuration errors, and address sub-optimal performance issues. We recommend you set connection_throttling to On for PostgreSQL Server Databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.883Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.883Z"
"BEBA32506D","EnsureThatStorageBlobsRestrictPublicAccess","Ensure that Storage blobs restrict public access","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.718Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.718Z"
"E7026B7F62","EnsureManagedDisksUseASpecificSetOfDiskEncryptionSetsForCustomerManagedKeyEncryption","Ensure that managed disks use a specific set of disk encryption sets for the customer-managed key encryption","Requiring a specific set of disk encryption sets to be used with managed disks give you control over the keys used for encryption at rest. You are able to select the allowed encrypted sets and all others are rejected when attached to a disk.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.979Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.979Z"
"9A8C39430F","EnsureAzureStorageAccountDoesNotAllowBlobContainersWithPublicAccess","Ensure that Storage accounts disallow public access","As a best practice, do not allow anonymous/public access to blob containers unless you have a very good reason. Instead, you should consider using a shared access signature token for providing controlled and time-limited access to blob containers.\n\n'Public access level' allows you to grant anonymous/public read access to a container and the blobs within Azure blob storage. By doing so, you can grant read-only access to these resources without sharing your account key, and without requiring a shared access signature.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.734Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.734Z"
"866A77CE68","EnsureStorageAccountUsesTheLatestVersionOfTlsEncryption","Ensure Storage Account is using the latest version of TLS encryption","Communication between a client application and an Azure Storage account is encrypted using Transport Layer Security (TLS). TLS is a standard cryptographic protocol that ensures privacy and data integrity between clients and services over the Internet. Azure Storage currently supports three versions of the TLS protocol: 1.0, 1.1, and 1.2. Azure Storage uses TLS 1.2 on public HTTPS endpoints, but TLS 1.0 and TLS 1.1 are still supported for backward compatibility. To follow security best practices and the latest PCI compliance standards, Microsoft recommends enabling the latest version of TLS protocol (TLS 1.2) for all your Microsoft Azure App Service web applications. PCI DSS information security standard requires that all websites accepting credit card payments uses TLS 1.2 after June 30, 2018.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.719Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.719Z"
"2E8BCFF7D9","EnsureAzureStorageAccountTrustedMicrosoftServicesAccessIsEnabled","Ensure 'Trusted Microsoft Services' is enabled for Storage Account access","Some Microsoft services that interact with storage accounts operate from networks that cannot be granted access through network rules. To help this type of service work as intended, you can allow the set of trusted Microsoft services to bypass the network rules. These services will use strong authentication to access the storage account. Allowing trusted Microsoft services grants access to the storage account for the following services: Azure Backup, Azure Site Recovery, Azure DevTest Labs, Azure Event Grid, Azure Event Hubs, Azure Networking, Azure Monitor and Azure SQL Data Warehouse (when registered in the subscription). Turning on firewall rules for a storage account will block access to incoming requests for data, including from other Azure services, such as using the portal and writing logs. Functionality can be re-enabled. The customer can get access to services like Monitor, Networking, Hubs, and Event Grid by enabling Trusted Microsoft Services through exceptions. Backup and Restore of Virtual Machines using unmanaged disks in storage accounts with network rules applied is supported by creating an exception.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.809Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.809Z"
"4C754DB8EE","EnsureSqlDatabaseIsUsingLatestMajorVersion","Ensure SQL database is using latest Major version","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.749Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.749Z"
"F0FA5564C3","EnsureCloudSqlPostgresqlInstancesHaveLogCheckpointsDatabaseFlagSetToOn","Ensure PostgreSQL database 'log_checkpoints' flag is set to 'on'","Enabling log_checkpoints causes checkpoints and restart points to be logged in the server log. Some statistics are included in the log messages, including the number of buffers written, and the time spent writing them. This parameter can only be set in the postgresql.conf file or on the server command line.  We recommended you set the log_checkpoints database flag for the Cloud SQL PostgreSQL instance to on.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.755Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.755Z"
"915DD276AE","EnsureGcpPostgresqlInstanceDatabaseFlagLogDisconnectionsIsEnabled","Ensure PostgreSQL database 'log_disconnections' flag is set to 'on'","Enabling the log_disconnections database flag logs the end of each session, including the session duration. PostgreSQL does not log session details by default, including duration and session end details. Enabling the log_disconnections database flag creates log entries at the end of each session, useful when troubleshooting issues and determining unusual activity across a time period.  The log_disconnections and log_connections work hand in hand and usually the pair would be enabled/disabled together.  We recommended you set the log_disconnections flag for a PostgreSQL instance to On.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.75Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.75Z"
"A6D51C353E","EnsureStorageLoggingForQueueServiceHasReadWriteAndDeleteRequestsEnabled","Ensure Storage logging is enabled for Queue service for read, write and delete requests","The Azure Queue Storage service stores messages that may be read by any client with access to the storage account. A queue may contain an unlimited number of messages, each of which can be up to 64KB in size when using version 2011-08-18 or newer.  Storage Logging takes place server-side recording details in the storage account for both successful and failed requests. These logs allow users to see the details of read, write, and delete operations against the queues. Storage Logging log entries contain the following information about individual requests: timing information, for example start time, end-to-end latency, server latency, authentication details, concurrency information, and the size of request and response messages. Storage Analytics logs contain detailed information about successful and failed requests to a storage service. This information can be used to monitor individual requests and to diagnose issues with a storage service. Requests are logged on a best-effort basis. Storage Analytics logging is not enabled by default for your storage account.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.73Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.73Z"
"265F2A5173","EnsureGcpPostgresqlInstanceDatabaseFlagLogConnectionsIsEnabled","Ensure PostgreSQL database 'log_connections' flag is set to 'on'","PostgreSQL does not log attempted connections by default. Enabling the log_connections setting creates log entries for each attempted connection to the server, along with successful completion of client authentication.  This information can be useful in troubleshooting issues and to determine any unusual connection attempts to the server.  We recommend you set the log_connections database flag for Cloud SQL PostgreSQL instances to on.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.807Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.807Z"
"C0A590FC6B","EnsureGcpPostgresqlInstanceDatabaseFlagLogLockWaitsIsEnabled","Ensure PostgreSQL database 'log_lock_waits' flag is set to 'on'","Deadlock timeout defines the time to wait on a lock before checking for any conditions. Frequent runovers on deadlock timeout can be an indication of an underlying issue. Log these waits on locks using the log_lock_waits database flag and use the information to identify poor performance due to locking delays, or if a specially-crafted SQL is attempting to starve resources through holding locks for excessive amounts of time.  We recommended you set the log_lock_waits flag for a PostgreSQL instance to On.  This will create a log for any session and allow you to identify waits that take longer than the allotted deadlock_timeout time to acquire a lock.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.02Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.02Z"
"BF90DCA123","EnsureHostnamesAreLoggedForGcpPostgresqlDatabases","Ensure hostnames are logged for GCP PostgreSQL databases","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.041Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.041Z"
"F1E81CDCB5","EnsureTheGcpPostgresqlDatabaseLogLevelsAreSetToErrorOrLower","Ensure the GCP PostgreSQL database log levels are set to ERROR or lower","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.998Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.998Z"
"466A613F3E","EnsureGcpPostgresqlLogsSqlStatements","Ensure GCP PostgreSQL logs SQL statements","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.047Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.047Z"
"C8BFF077F7","EnsureCloudSqlDatabaseInstancesDoNotHavePublicIps","Ensure Cloud SQL database does not have public IP","To lower the organization's attack surface, Cloud SQL databases should not have public IPs. Private IPs provide improved network security and lower latency for your application. We recommend you configure Second Generation SQL instances to use private IPs instead of public IPs.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.013Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.013Z"
"C1AEF10F2C","EnsurePgauditIsEnabledForYourGcpPostgresqlDatabase","Ensure pgAudit is enabled for your GCP PostgreSQL database","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.742Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.742Z"
"32A6E8BD4C","EnsureGcpBigqueryDatasetIsNotPubliclyAccessible","Ensure that BigQuery datasets are not anonymously or publicly accessible","Dataset-level permissions help determine which users, groups, and service accounts are allowed to access tables, views, and table data in a specific BigQuery dataset. You can configure BigQuery permissions at a higher level in the Cloud IAM resource hierarchy. Your configurations are inherited and based on the IAM structure you select to apply. We recommend you ensure private datasets remain private by avoiding the All Authenticated Users option which  gives all Google account holders access to the dataset, and makes the dataset public.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.051Z","Open","IaC","Critical","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.051Z"
"6B76F7EB53","EnsureIncomingConnectionsToCloudSqlDatabaseInstancesUseSsl","Ensure all Cloud SQL database instance requires all incoming connections to use SSL","Cloud SQL is a fully managed relational database service for MySQL, PostgreSQL and SQL Server. It offers data encryption at rest and in transit, Private connectivity with VPC and user-controlled network access with firewall protection. Cloud SQL creates a server certificate automatically when a new instance is created.  We recommend you enforce all connections to use SSL/TLS.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.998Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.998Z"
"CECE72284C","EnsureBucketLogsAccess","Bucket should log access","Some resources  require a record of who access them and when.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.005Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.005Z"
"576EB44813","EnsureCloudStorageHasVersioningEnabled","Ensure Cloud storage has versioning enabled","","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.013Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.013Z"
"C3FE5A2CBE","EnsureGcpCloudStorageBucketWithUniformBucketLevelAccessAreEnabled","Ensure that Cloud Storage buckets have uniform bucket-level access enabled","For a user to access a Cloud Storage resource only one of the systems needs to grant the user permission. Cloud IAM is used throughout Google Cloud and allows you to grant a variety of permissions at bucket and project levels. ACLs have limited permission options, are used only by Cloud Storage, and allow you to grant permissions on a per-object basis. Cloud Storage has uniform bucket-level access that supports a uniform permissioning system. Using this feature disables ACLs for all Cloud Storage resources. Access to Cloud Storage resources is granted exclusively through Cloud IAM. Enabling uniform bucket-level access guarantees that if a Storage bucket is not publicly accessible, no object in the bucket is publicly accessible. We recommend you enable uniform bucket-level access on Cloud Storage buckets. Uniform bucket-level access is used to unify and simplify how you grant access to your Cloud Storage resources. Cloud Storage offers two systems that act in parallel for granting users permission to access your buckets and objects:  - Cloud Identity and Access Management (Cloud IAM) - Access Control Lists (ACLs).","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.022Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.022Z"
"EE1E484E02","EnsureCloudSqlDatabaseInstancesHaveBackupConfigurationEnabled","Ensure all Cloud SQL database instance have backup configuration enabled","Cloud SQL is a fully managed relational database service for MySQL, PostgreSQL and SQL Server. It offers data encryption at rest and in transit, Private connectivity with VPC and user-controlled network access with firewall protection. Backups provide a way to restore a Cloud SQL instance to recover lost data or recover from a problem with your instance.  We recommend you enable automated backups for instances that contain data of high importance.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.043Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.043Z"
"97D5BC4D4F","EnsureKubernetesClustersAreCreatedWithAliasIpRangesEnabled","Ensure Kubernetes Cluster is created with Alias IP ranges enabled","In GKE, clusters can be set apart based on how they route traffic from one pod to another. A cluster that uses alias IP ranges is called a VPC-native cluster. A cluster that uses Google Cloud Routes is called a routes-based cluster.  We recommend you create Kubernetes clusters with alias IP ranges enabled. Alias IP ranges allow Pods to directly access hosted services without using a NAT gateway.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.084Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.084Z"
"23279255E0","EnsureBinaryAuthorizationIsUsed","Ensure use of Binary Authorization","Binary Authorization helps to protect supply-chain security by only allowing images with verifiable cryptographically signed metadata into the cluster. Binary Authorization provides software supply-chain security for images that you deploy to GKE from Google Container Registry (GCR) or another container image registry. Binary Authorization requires images to be signed by trusted authorities during the development process. These signatures are then validated at deployment time. By enforcing validation, you can gain tighter control over your container environment by ensuring only verified images are integrated into the build-and-release process.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.095Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.095Z"
"4A849F4533","EnsureBigQueryTablesAreEncryptedWithCustomerSuppliedEncryptionKeysCsek","Ensure Big Query Tables are encrypted with Customer Supplied Encryption Keys (CSEK)","Customer-Supplied Encryption Keys (CSEK) are a feature in Google Cloud Storage that is available for Big Query Tables. Google does not store your keys on its servers and cannot access your protected data unless you provide the key. If you forget or lose your key Google is unable to recover the key or to recover any data encrypted with that key. To control and manage this encryption yourself, you must provide your own encryption keys. We recommend you supply your own encryption keys for Google to use, at a minimum to encrypt business critical Big Query Tables. This helps protect the Google-generated keys used to encrypt and decrypt your data.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.016Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.016Z"
"862D845095","EnsureCloudSqlDatabaseInstancesAreNotPubliclyAccessible","Ensure that Cloud SQL database Instances are not open to the world","Cloud SQL is a fully managed relational database service for MySQL, PostgreSQL, and SQL Server. It offers data encryption at rest and in transit, Private connectivity with VPC and user-controlled network access with firewall protection. It is possible to configure Cloud SQL to have a public IPv4 address. This means your cluster can accept connections from specific IP addresses, or a range of addresses, by adding authorized addresses to your instance. We do not recommend this option.  We recommend you ensure Cloud SQL Database Instances are not publicly accessible, to help secure against attackers scanning the internet in search of public databases.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.998Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.998Z"
"4C2438192E","EnsureGcpKubernetesEngineClustersHaveBasicAuthenticationDisabled","Ensure GKE basic auth is disabled","GKE supports multiple secure authentication methods, including service account bearer tokens, OAuth tokens, x509 client certificates. Basic authentication and client certificate issuance are disabled by default for clusters created with GKE 1.12 and later.  We recommend you use Cloud IAM, or an alternative secure authentication mechanism, as the identity provider for GKE clusters.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.083Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.083Z"
"A9FAC563E3","EnsureGcpStorageBucketsAreNotPubliclyAccessibleToAllAuthenticatedUsers","Ensure that Cloud Storage bucket is not anonymously or publicly accessible","Allowing anonymous or public access to a Cloud Storage bucket grants permissions to anyone to access the bucket's content. If you are storing sensitive data in the bucket anonymous and public access may not be desired.  We recommend you ensure anonymous and public access to a bucket is not allowed.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.089Z","Open","IaC","High","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.089Z"
"14BAB91EAD","EnableVpcFlowLogsAndIntranodeVisibility","Enable VPC Flow Logs and Intranode Visibility","Enable VPC Flow Logs and Intranode Visibility to see pod-level traffic, even for traffic within a worker node. With this feature, you can use VPC Flow Logs or other VPC features for intranode traffic.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.016Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.016Z"
"918273A79A","EnsureStackdriverLoggingOnKubernetesEngineClustersIsEnabled","Ensure Stackdriver Logging is set to Enabled on Kubernetes Engine Clusters","Stackdriver is the default logging solution for clusters deployed on GKE. Stackdriver logging is deployed to a new cluster by default, explicitly set to opt-out. Stackdriver logging collects only the container’s standard output and standard error streams. To ingest logs, Stackdriver logging agent must be deployed to each node in the cluster. Stackdriver provides a single-pane-of-glass view of metrics, logs, and traces through Kubernetes Engine clusters and workloads.  We recommend you use Stackdriver logging as a unified data logging solution for GKE workloads unless additional observability tooling is already in place.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.091Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.091Z"
"C5688EA919","EnsureGcpKubernetesEngineClustersHaveClientCertificateEnabled","Ensure client certificate authentication to Kubernetes Engine Clusters is disabled","Kubernetes uses client certificates, bearer tokens, an authenticating proxy, HTTP basic auth or OAuth app to authenticate API requests through authentication plugins. As HTTP requests are made to the API server, plugins attempt to associate the following attributes with the request. We recommend you ensure Kubernetes engine clusters are authenticated using OAuth method and not using client certificates as before after service latest upgrade.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.023Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.023Z"
"F5DC1A2D8C","EnsureTheGkeMetadataServerIsEnabled","Ensure the GKE Metadata Server is Enabled","Running the GKE Metadata Server prevents workloads from accessing sensitive instance metadata and facilitates Workload Identity. Every node stores its metadata on a metadata server. Some of this metadata, such as kubelet credentials and the VM instance identity token, is sensitive and should not be exposed to a Kubernetes workload. Enabling the GKE Metadata server prevents pods (that are not running on the host network) from accessing this metadata and facilitates Workload Identity. When unspecified, the default setting allows running pods to have full access to the node's underlying metadata server.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:22.999Z","Open","IaC","Low","sandbox-legitsecurity","None","[]","2024-01-05T13:05:22.999Z"
"A52E97C551","EnsureAbacAuthorizationOnKubernetesEngineClustersIsDisabled","Ensure Legacy Authorization is set to Disabled on Kubernetes Engine Clusters","Kubernetes RBAC (Role-Based Access Control) can be used to grant permissions to resources at the cluster and namespace level. It allows defining roles with rules containing a set of permissions. RBAC has significant security advantages and is now stable in Kubernetes, superseding  the benefits of legacy authorization with ABAC (Attribute-Based Access Control).  We recommend you disable ABAC authorization and use RBAC in GKE instead.","sandbox-legitsecurity/terragoat","['All']","2024-01-05T13:05:23.02Z","Open","IaC","Medium","sandbox-legitsecurity","None","[]","2024-01-05T13:05:23.02Z"
